"_time",host,totalCPUTime,"num_user",count
"2019-05-08T06:10:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",16346,30,94
"2019-05-08T06:10:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",37379,26,176
"2019-05-08T06:10:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",24852,23,98
"2019-05-08T06:10:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",29925,27,123
"2019-05-08T06:10:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",11850,22,75
"2019-05-08T06:20:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",35209,21,303
"2019-05-08T06:20:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",13640,24,69
"2019-05-08T06:20:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",13017,32,84
"2019-05-08T06:20:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",28515,23,221
"2019-05-08T06:20:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",14730,24,66
"2019-05-08T06:20:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",12730,26,65
"2019-05-08T06:20:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",59870,29,465
"2019-05-08T06:20:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",12868,31,75
"2019-05-08T06:20:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",33143,29,170
"2019-05-08T06:20:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",11785,21,56
"2019-05-08T06:20:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",14248,23,69
"2019-05-08T06:20:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",15200,24,73
"2019-05-08T06:20:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",38614,31,333
"2019-05-08T06:20:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",64157,25,435
"2019-05-08T06:20:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",14230,29,63
"2019-05-08T06:20:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",21042,28,120
"2019-05-08T06:20:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",14353,23,71
"2019-05-08T06:20:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",14621,26,67
"2019-05-08T06:20:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",13447,26,63
"2019-05-08T06:20:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",12694,23,64
"2019-05-08T06:20:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",16024,23,62
"2019-05-08T06:20:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",28858,27,236
"2019-05-08T06:20:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",25888,27,197
"2019-05-08T06:20:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",14174,24,64
"2019-05-08T06:20:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",17111,27,125
"2019-05-08T06:20:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",9473,26,67
"2019-05-08T06:20:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",60741,27,781
"2019-05-08T06:20:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",14602,27,79
"2019-05-08T06:20:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",18125,31,108
"2019-05-08T06:20:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",13557,22,63
"2019-05-08T06:20:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",17310,26,77
"2019-05-08T06:20:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",24664,17,83
"2019-05-08T06:20:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",16104,26,73
"2019-05-08T06:20:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",18290,24,69
"2019-05-08T06:20:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",13087,30,73
"2019-05-08T06:20:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",14817,26,91
"2019-05-08T06:20:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",19773,28,111
"2019-05-08T06:20:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",14006,23,62
"2019-05-08T06:20:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",14199,22,52
"2019-05-08T06:20:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",12781,27,72
"2019-05-08T06:20:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",11466,29,64
"2019-05-08T06:20:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",46207,30,431
"2019-05-08T06:20:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",11429,23,53
"2019-05-08T06:20:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",11800,28,68
"2019-05-08T06:20:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",48676,24,303
"2019-05-08T06:20:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",14560,29,74
"2019-05-08T06:20:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",50820,27,433
"2019-05-08T06:20:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",56264,25,510
"2019-05-08T06:20:00.000+0000","na40-app2-3-dfw.ops.sfdc.net",12855,22,71
"2019-05-08T06:20:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",15261,23,106
"2019-05-08T06:20:00.000+0000","na40-app2-4-dfw.ops.sfdc.net",13766,28,71
"2019-05-08T06:20:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",11646,30,82
"2019-05-08T06:20:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",27157,25,120
"2019-05-08T06:20:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",20350,27,84
"2019-05-08T06:20:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",30103,29,165
"2019-05-08T06:20:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",25677,22,191
"2019-05-08T06:30:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",27597,24,255
"2019-05-08T06:30:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",13174,25,70
"2019-05-08T06:30:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",15421,29,79
"2019-05-08T06:30:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",39977,26,358
"2019-05-08T06:30:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",12677,22,72
"2019-05-08T06:30:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",14805,23,80
"2019-05-08T06:30:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",34257,19,183
"2019-05-08T06:30:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",16661,22,99
"2019-05-08T06:30:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",21447,28,134
"2019-05-08T06:30:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",17858,16,61
"2019-05-08T06:30:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",19860,24,83
"2019-05-08T06:30:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",17861,25,88
"2019-05-08T06:30:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",58402,23,435
"2019-05-08T06:30:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",53809,23,340
"2019-05-08T06:30:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",16961,27,78
"2019-05-08T06:30:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",33643,27,214
"2019-05-08T06:30:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",20656,28,124
"2019-05-08T06:30:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",25700,24,114
"2019-05-08T06:30:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",14456,23,64
"2019-05-08T06:30:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",15717,29,76
"2019-05-08T06:30:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",15759,19,70
"2019-05-08T06:30:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",32287,24,220
"2019-05-08T06:30:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",24130,28,138
"2019-05-08T06:30:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",27544,31,171
"2019-05-08T06:30:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",27364,25,140
"2019-05-08T06:30:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",12451,23,73
"2019-05-08T06:30:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",72565,25,831
"2019-05-08T06:30:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",17189,22,77
"2019-05-08T06:30:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",26002,26,191
"2019-05-08T06:30:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",23414,27,80
"2019-05-08T06:30:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",26006,27,176
"2019-05-08T06:30:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",29810,29,136
"2019-05-08T06:30:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",16987,33,87
"2019-05-08T06:30:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",19787,27,75
"2019-05-08T06:30:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",18297,21,95
"2019-05-08T06:30:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",12624,21,60
"2019-05-08T06:30:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",28716,24,132
"2019-05-08T06:30:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",21497,22,99
"2019-05-08T06:30:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",17043,31,75
"2019-05-08T06:30:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",15504,27,85
"2019-05-08T06:30:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",22382,26,123
"2019-05-08T06:30:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",25186,32,185
"2019-05-08T06:30:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",13802,33,85
"2019-05-08T06:30:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",17704,25,85
"2019-05-08T06:30:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",32530,28,184
"2019-05-08T06:30:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",11595,24,64
"2019-05-08T06:30:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",18333,19,73
"2019-05-08T06:30:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",55162,25,523
"2019-05-08T06:30:00.000+0000","na40-app2-3-dfw.ops.sfdc.net",16991,14,67
"2019-05-08T06:30:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",15743,28,98
"2019-05-08T06:30:00.000+0000","na40-app2-4-dfw.ops.sfdc.net",19627,24,98
"2019-05-08T06:30:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",16800,29,84
"2019-05-08T06:30:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",18906,20,76
"2019-05-08T06:30:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",24905,23,88
"2019-05-08T06:30:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",35779,21,195
"2019-05-08T06:30:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",24505,25,137
"2019-05-08T06:40:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",3462,17,33
"2019-05-08T06:40:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",8462,16,39
"2019-05-08T06:40:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",4584,23,45
"2019-05-08T06:40:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",5760,16,42
"2019-05-08T06:40:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",4509,15,29
"2019-05-08T06:40:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",5607,25,55
"2019-05-08T06:40:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",2993,25,47
"2019-05-08T06:40:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",11973,31,64
"2019-05-08T06:40:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",4035,16,42
"2019-05-08T06:40:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",4495,22,43
"2019-05-08T06:40:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",9380,24,49
"2019-05-08T06:40:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",11326,22,110
"2019-05-08T06:40:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",42742,24,404
"2019-05-08T06:40:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",46427,24,363
"2019-05-08T06:40:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",4601,24,54
"2019-05-08T06:40:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",16818,21,163
"2019-05-08T06:40:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",2696,14,41
"2019-05-08T06:40:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",9655,22,97
"2019-05-08T06:40:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",3066,20,41
"2019-05-08T06:40:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",4564,18,37
"2019-05-08T06:40:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",4603,18,35
"2019-05-08T06:40:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",3395,23,46
"2019-05-08T06:40:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",12834,22,141
"2019-05-08T06:40:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",5928,23,64
"2019-05-08T06:40:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",36109,22,226
"2019-05-08T06:40:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",3231,19,42
"2019-05-08T06:40:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",24985,22,276
"2019-05-08T06:40:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",4004,19,40
"2019-05-08T06:40:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",14505,23,99
"2019-05-08T06:40:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",4230,18,36
"2019-05-08T06:40:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",13542,25,138
"2019-05-08T06:40:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",2766,26,47
"2019-05-08T06:40:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",5347,28,53
"2019-05-08T06:40:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",4750,31,55
"2019-05-08T06:40:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",5658,25,68
"2019-05-08T06:40:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",3612,22,47
"2019-05-08T06:40:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",5977,20,51
"2019-05-08T06:40:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",8208,23,43
"2019-05-08T06:40:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",5870,22,50
"2019-05-08T06:40:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",4277,24,46
"2019-05-08T06:40:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",10544,23,74
"2019-05-08T06:40:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",36397,24,377
"2019-05-08T06:40:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",8765,33,83
"2019-05-08T06:40:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",3982,27,43
"2019-05-08T06:40:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",18082,19,149
"2019-05-08T06:40:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",3885,16,38
"2019-05-08T06:40:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",2207,22,35
"2019-05-08T06:40:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",19217,17,209
"2019-05-08T06:40:00.000+0000","na40-app2-3-dfw.ops.sfdc.net",6357,17,70
"2019-05-08T06:40:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",14503,21,158
"2019-05-08T06:40:00.000+0000","na40-app2-4-dfw.ops.sfdc.net",17331,16,142
"2019-05-08T06:40:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",3765,23,48
"2019-05-08T06:40:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",4415,24,45
"2019-05-08T06:40:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",2714,19,35
"2019-05-08T06:40:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",5449,22,70
"2019-05-08T06:40:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",10782,22,117
"2019-05-08T06:50:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",4495,15,28
"2019-05-08T06:50:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",4720,19,32
"2019-05-08T06:50:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",4139,12,23
"2019-05-08T06:50:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",4102,21,31
"2019-05-08T06:50:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",3269,20,32
"2019-05-08T06:50:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",1277,12,22
"2019-05-08T06:50:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",2538,19,23
"2019-05-08T06:50:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",6312,18,29
"2019-05-08T06:50:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",3037,18,33
"2019-05-08T06:50:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",13542,20,73
"2019-05-08T06:50:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",4463,16,26
"2019-05-08T06:50:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",2869,23,35
"2019-05-08T06:50:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",44297,19,395
"2019-05-08T06:50:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",39716,17,295
"2019-05-08T06:50:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",7134,22,41
"2019-05-08T06:50:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",3590,17,37
"2019-05-08T06:50:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",3178,20,27
"2019-05-08T06:50:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",5205,14,29
"2019-05-08T06:50:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",4309,17,31
"2019-05-08T06:50:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",4012,18,28
"2019-05-08T06:50:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",9559,15,27
"2019-05-08T06:50:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",3120,24,31
"2019-05-08T06:50:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",19369,22,176
"2019-05-08T06:50:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",6448,17,34
"2019-05-08T06:50:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",3645,16,35
"2019-05-08T06:50:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",3622,23,43
"2019-05-08T06:50:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",2411,15,27
"2019-05-08T06:50:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",3815,19,38
"2019-05-08T06:50:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",11093,14,108
"2019-05-08T06:50:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",4314,14,22
"2019-05-08T06:50:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",9145,19,63
"2019-05-08T06:50:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",3689,15,28
"2019-05-08T06:50:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",2519,15,23
"2019-05-08T06:50:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",2810,23,32
"2019-05-08T06:50:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",8621,18,51
"2019-05-08T06:50:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",2213,12,27
"2019-05-08T06:50:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",4634,16,35
"2019-05-08T06:50:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",10231,18,88
"2019-05-08T06:50:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",5357,19,27
"2019-05-08T06:50:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",2387,20,31
"2019-05-08T06:50:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",8733,17,95
"2019-05-08T06:50:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",23487,17,224
"2019-05-08T06:50:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",23790,25,206
"2019-05-08T06:50:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",4508,16,41
"2019-05-08T06:50:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",6690,15,48
"2019-05-08T06:50:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",3311,14,35
"2019-05-08T06:50:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",4293,19,35
"2019-05-08T06:50:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",17460,16,174
"2019-05-08T06:50:00.000+0000","na40-app2-3-dfw.ops.sfdc.net",8385,15,68
"2019-05-08T06:50:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",20585,13,228
"2019-05-08T06:50:00.000+0000","na40-app2-4-dfw.ops.sfdc.net",4468,16,29
"2019-05-08T06:50:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",3596,14,33
"2019-05-08T06:50:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",4232,22,34
"2019-05-08T06:50:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",9791,15,76
"2019-05-08T06:50:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",2849,14,26
"2019-05-08T06:50:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",7364,21,33
"2019-05-08T07:00:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",5864,18,68
"2019-05-08T07:00:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",4784,22,64
"2019-05-08T07:00:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",6147,20,74
"2019-05-08T07:00:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",5616,19,47
"2019-05-08T07:00:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",6916,19,70
"2019-05-08T07:00:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",5603,19,80
"2019-05-08T07:00:00.000+0000","na40-app1-15-dfw.ops.sfdc.net",5311,16,48
"2019-05-08T07:00:00.000+0000","na40-app1-16-dfw.ops.sfdc.net",13617,15,121
"2019-05-08T07:00:00.000+0000","na40-app1-17-dfw.ops.sfdc.net",4735,13,47
"2019-05-08T07:00:00.000+0000","na40-app1-18-dfw.ops.sfdc.net",24891,17,216
"2019-05-08T07:00:00.000+0000","na40-app1-19-dfw.ops.sfdc.net",4467,21,48
"2019-05-08T07:00:00.000+0000","na40-app1-2-dfw.ops.sfdc.net",3800,19,48
"2019-05-08T07:00:00.000+0000","na40-app1-20-dfw.ops.sfdc.net",34971,17,322
"2019-05-08T07:00:00.000+0000","na40-app1-21-dfw.ops.sfdc.net",42284,14,345
"2019-05-08T07:00:00.000+0000","na40-app1-22-dfw.ops.sfdc.net",5328,23,66
"2019-05-08T07:00:00.000+0000","na40-app1-23-dfw.ops.sfdc.net",5146,13,47
"2019-05-08T07:00:00.000+0000","na40-app1-24-dfw.ops.sfdc.net",5748,19,50
"2019-05-08T07:00:00.000+0000","na40-app1-25-dfw.ops.sfdc.net",16894,25,158
"2019-05-08T07:00:00.000+0000","na40-app1-26-dfw.ops.sfdc.net",5333,18,62
"2019-05-08T07:00:00.000+0000","na40-app1-27-dfw.ops.sfdc.net",4259,14,47
"2019-05-08T07:00:00.000+0000","na40-app1-28-dfw.ops.sfdc.net",4934,15,47
"2019-05-08T07:00:00.000+0000","na40-app1-29-dfw.ops.sfdc.net",4911,18,59
"2019-05-08T07:00:00.000+0000","na40-app1-30-dfw.ops.sfdc.net",14561,24,162
"2019-05-08T07:00:00.000+0000","na40-app1-4-dfw.ops.sfdc.net",4265,16,53
"2019-05-08T07:00:00.000+0000","na40-app1-5-dfw.ops.sfdc.net",5299,16,56
"2019-05-08T07:00:00.000+0000","na40-app1-6-dfw.ops.sfdc.net",4893,19,63
"2019-05-08T07:00:00.000+0000","na40-app1-7-dfw.ops.sfdc.net",4319,18,57
"2019-05-08T07:00:00.000+0000","na40-app1-8-dfw.ops.sfdc.net",4067,15,48
"2019-05-08T07:00:00.000+0000","na40-app1-9-dfw.ops.sfdc.net",3830,16,53
"2019-05-08T07:00:00.000+0000","na40-app2-1-dfw.ops.sfdc.net",5095,14,59
"2019-05-08T07:00:00.000+0000","na40-app2-10-dfw.ops.sfdc.net",5938,25,77
"2019-05-08T07:00:00.000+0000","na40-app2-11-dfw.ops.sfdc.net",3817,17,48
"2019-05-08T07:00:00.000+0000","na40-app2-12-dfw.ops.sfdc.net",5368,19,59
"2019-05-08T07:00:00.000+0000","na40-app2-13-dfw.ops.sfdc.net",15018,16,154
"2019-05-08T07:00:00.000+0000","na40-app2-14-dfw.ops.sfdc.net",14396,19,146
"2019-05-08T07:00:00.000+0000","na40-app2-15-dfw.ops.sfdc.net",4477,10,53
"2019-05-08T07:00:00.000+0000","na40-app2-16-dfw.ops.sfdc.net",7158,18,71
"2019-05-08T07:00:00.000+0000","na40-app2-18-dfw.ops.sfdc.net",5860,16,64
"2019-05-08T07:00:00.000+0000","na40-app2-19-dfw.ops.sfdc.net",11052,15,100
"2019-05-08T07:00:00.000+0000","na40-app2-2-dfw.ops.sfdc.net",12099,14,127
"2019-05-08T07:00:00.000+0000","na40-app2-20-dfw.ops.sfdc.net",4478,12,40
"2019-05-08T07:00:00.000+0000","na40-app2-21-dfw.ops.sfdc.net",5871,16,78
"2019-05-08T07:00:00.000+0000","na40-app2-22-dfw.ops.sfdc.net",33544,16,283
"2019-05-08T07:00:00.000+0000","na40-app2-23-dfw.ops.sfdc.net",5394,16,66
"2019-05-08T07:00:00.000+0000","na40-app2-24-dfw.ops.sfdc.net",6905,16,59
"2019-05-08T07:00:00.000+0000","na40-app2-25-dfw.ops.sfdc.net",4606,15,48
"2019-05-08T07:00:00.000+0000","na40-app2-26-dfw.ops.sfdc.net",5735,16,57
"2019-05-08T07:00:00.000+0000","na40-app2-27-dfw.ops.sfdc.net",11894,17,124
"2019-05-08T07:00:00.000+0000","na40-app2-3-dfw.ops.sfdc.net",13507,17,129
"2019-05-08T07:00:00.000+0000","na40-app2-30-dfw.ops.sfdc.net",14675,18,163
"2019-05-08T07:00:00.000+0000","na40-app2-4-dfw.ops.sfdc.net",7052,15,63
"2019-05-08T07:00:00.000+0000","na40-app2-5-dfw.ops.sfdc.net",5646,13,75
"2019-05-08T07:00:00.000+0000","na40-app2-6-dfw.ops.sfdc.net",6223,16,60
"2019-05-08T07:00:00.000+0000","na40-app2-7-dfw.ops.sfdc.net",4857,18,62
"2019-05-08T07:00:00.000+0000","na40-app2-8-dfw.ops.sfdc.net",15901,16,177
"2019-05-08T07:00:00.000+0000","na40-app2-9-dfw.ops.sfdc.net",5859,15,58
"2019-05-08T07:10:00.000+0000","na40-app1-1-dfw.ops.sfdc.net",4083,15,27
"2019-05-08T07:10:00.000+0000","na40-app1-10-dfw.ops.sfdc.net",4006,21,30
"2019-05-08T07:10:00.000+0000","na40-app1-11-dfw.ops.sfdc.net",2695,14,22
"2019-05-08T07:10:00.000+0000","na40-app1-12-dfw.ops.sfdc.net",4411,18,29
"2019-05-08T07:10:00.000+0000","na40-app1-13-dfw.ops.sfdc.net",4199,14,30
"2019-05-08T07:10:00.000+0000","na40-app1-14-dfw.ops.sfdc.net",3009,15,25
